3,2,2002-01-22 13:11,C.S.P.,CSP/UNIT D,CHAFFEE/SH,
3,2,2001-11-06 19:10,C.S.P.,CSP/UNIT D,PRES FACIL,
3,2,2001-10-19 22:16,C.S.P.,CSP/UNIT D,PRES FACIL,
3,2,2001-04-25 20:43,C.S.P.,CSP/UNIT A,PRES FACIL,
3,2,2000-11-07 16:31,C.S.P.,CSP/UNIT B,PRES FACIL,
3,2,2000-08-03 14:30,BUENAVISTA,BVCF/RH,PRES FACIL,
3,2,2000-06-30 10:35,BUENAVISTA,BVCF/RH,PRES FACIL,
3,2,2000-06-30 09:20,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,2000-02-22 10:53,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,2000-02-11 16:09,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,2000-02-08 11:47,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,2000-01-28 15:37,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,2000-01-04 16:36,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-10-21 10:37,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-09-28 11:08,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-08-03 11:08,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-07-22 16:11,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-07-22 16:09,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-07-22 12:04,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-07-21 12:24,BUENAVISTA,BVCF/A&O,PRES FACIL,
3,2,1999-07-21 09:34,BUENAVISTA,BVCF/A&O,PRES FACIL,
3,2,1999-07-09 10:33,BUENAVISTA,BVCF/RH,PRES FACIL,
3,2,1999-07-07 13:30,BUENAVISTA,BVCF/RH,PRES FACIL,
3,2,1999-06-17 16:16,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-05-10 11:01,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-05-10 10:21,BUENAVISTA,BVCF/EAST,PRES FACIL,
3,2,1999-04-29 15:58,BUENAVISTA,BVCF/A&O,PRES FACIL,
3,2,1999-04-15 16:17,BUENAVISTA,BVCF/A&O,PRES FACIL,
3,2,1999-04-15 12:35,BUENAVISTA,BVCF/A&O,PRES FACIL,
3,2,1999-04-15 11:15,BUENAVISTA,BVCF/INTAK,PRES FACIL,
3,2,1999-04-07 18:04,CTCF,CTCF/TRANS,PRES FACIL,
3,2,1999-03-26 12:53,DRDC,DRDC/UNIT3,PRES FACIL,
3,2,1999-03-05 09:23,DRDC,DRDC/UNIT3,PRES FACIL,
3,2,1999-03-02 08:27,DRDC,DRDC/UNIT2,PRES FACIL,
3,2,1999-03-01 06:54,DRDC,DRDC/UNIT2,PRES FACIL,
3,2,1999-02-24 14:30,DRDC,DRDC/UNIT1,PRES FACIL,
3,2,1999-02-24 09:26,DRDC,DRDC/INTAK,PRES FACIL,
3,2,1999-02-22 10:00,JAIL BCKLG,JEFFRSN/JB,PRES FACIL,
4,2,5,12/21/2012,CL,51,
4,2,6,09/10/2015,LF,161,
4,2,6,12/04/2015,LF,161,
5,2,02/26/1999,          ,1,,
6,2,02/22/1999,,MAXIMUM,
6,2,02/26/1999,CLOSE,CLOSE,
6,2,09/03/1999,MEDIUM,MEDIUM,
6,2,02/25/2000,MEDIUM,MEDIUM,
6,2,08/03/2000,,MAX AD SEG,
6,2,08/10/2000,,MAX AD SEG,
6,2,08/17/2000,,MAX AD SEG,
6,2,08/18/2000,,MAX AD SEG,
6,2,08/24/2000,,MAX AD SEG,
6,2,08/31/2000,,MAX AD SEG,
6,2,09/08/2000,,MAX AD SEG,
6,2,09/15/2000,,MAX AD SEG,
6,2,09/22/2000,,MAX AD SEG,
6,2,09/29/2000,,MAX AD SEG,
6,2,10/06/2000,,MAX AD SEG,
6,2,10/20/2000,,MAX AD SEG,
6,2,12/01/2000,,MAX AD SEG,
6,2,01/03/2001,,MAX AD SEG,
6,2,02/01/2001,,MAX AD SEG,
6,2,03/01/2001,,MAX AD SEG,
6,2,04/02/2001,,MAX AD SEG,
6,2,05/02/2001,,MAX AD SEG,
6,2,06/15/2001,,MAX AD SEG,
6,2,07/19/2001,,MAX AD SEG,
6,2,07/20/2001,,MAX AD SEG,
6,2,08/17/2001,,MAX AD SEG,
6,2,09/21/2001,,MAX AD SEG,
6,2,10/19/2001,,MAX AD SEG,
6,2,11/15/2001,,MAX AD SEG,
6,2,12/15/2001,,MAX AD SEG,
6,2,01/15/2002,,MAX AD SEG,
6,2,02/15/2002,,MAX AD SEG,
6,2,03/15/2002,,MAX AD SEG,
6,2,04/01/2002,,MAX AD SEG,
6,2,04/10/2002,CLOSE,CLOSE,
6,2,10/09/2002,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,12/13/2002,MEDIUM,MEDIUM,
6,2,04/08/2003,CLOSE,CLOSE,
6,2,07/16/2003,,MAX AD SEG,
6,2,07/18/2003,,MAX AD SEG,
6,2,07/25/2003,,MAX AD SEG,
6,2,08/02/2003,,MAX AD SEG,
6,2,08/09/2003,,MAX AD SEG,
6,2,08/18/2003,,MAX AD SEG,
6,2,08/25/2003,,MAX AD SEG,
6,2,09/01/2003,,MAX AD SEG,
6,2,09/08/2003,,MAX AD SEG,
6,2,09/15/2003,,MAX AD SEG,
6,2,10/15/2003,,MAX AD SEG,
6,2,11/14/2003,,MAX AD SEG,
6,2,12/14/2003,,MAX AD SEG,
6,2,01/13/2004,,MAX AD SEG,
6,2,02/12/2004,,MAX AD SEG,
6,2,03/13/2004,,MAX AD SEG,
6,2,04/12/2004,,MAX AD SEG,
6,2,05/12/2004,,MAX AD SEG,
6,2,06/12/2004,,MAX AD SEG,
6,2,07/12/2004,,MAX AD SEG,
6,2,08/10/2004,,MAX AD SEG,
6,2,09/10/2004,,MAX AD SEG,
6,2,10/10/2004,,MAX AD SEG,
6,2,11/10/2004,,MAX AD SEG,
6,2,12/10/2004,,MAX AD SEG,
6,2,01/10/2005,,MAX AD SEG,
6,2,02/10/2005,,MAX AD SEG,
6,2,03/10/2005,,MAX AD SEG,
6,2,04/10/2005,,MAX AD SEG,
6,2,05/10/2005,,MAX AD SEG,
6,2,06/20/2005,,MAX AD SEG,
6,2,06/24/2005,MEDIUM,CLOSE,
6,2,11/29/2005,MINIMUM RESTRICTIVE,CLOSE,
6,2,01/24/2006,MINIMUM RESTRICTIVE,CLOSE,
6,2,07/31/2006,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,10/10/2006,MEDIUM,MEDIUM,
6,2,04/05/2007,MEDIUM,MEDIUM,
6,2,10/11/2007,MEDIUM,MEDIUM,
6,2,04/14/2008,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,10/11/2008,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,04/09/2009,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,10/07/2009,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,04/06/2010,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,10/01/2010,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,03/30/2011,MINIMUM RESTRICTIVE,MINIMUM RESTRICTIVE,
6,2,09/15/2011,MINIMUM,MINIMUM,
6,2,09/26/2011,MINIMUM,MINIMUM,
6,2,03/27/2012,MINIMUM,MINIMUM,
6,2,05/01/2012,MEDIUM,MEDIUM,
6,2,10/26/2012,MEDIUM,MEDIUM,
6,2,10/29/2012,MEDIUM,MEDIUM,
6,2,02/08/2013,CLOSE,CLOSE,
6,2,04/11/2013,CLOSE,MEDIUM,
6,2,04/18/2014,CLOSE,MEDIUM,
6,2,05/16/2014,CLOSE,MEDIUM,
6,2,02/05/2015,CLOSE,CLOSE,
6,2,05/26/2015,MEDIUM,,
7,2,08/17/2000,I06,ESCAPE WITHOUT FORCE,
7,2,12/03/2002,II20,TATTOOING AND/OR POSSESSION,
7,2,12/03/2002,II20,TATTOOING AND/OR POSSESSION,
7,2,03/25/2003,II16,ADVOCATING FACILITY DISRUPTION,
7,2,03/25/2003,II16,ADVOCATING FACILITY DISRUPTION,
7,2,07/16/2003,II16,ADVOCATING FACILITY DISRUPTION,
7,2,07/16/2003,II16,ADVOCATING FACILITY DISRUPTION,
7,2,10/02/2006,II20,TATTOOING AND/OR POSSESSION,
7,2,04/18/2012,II12,FIGHTING,
7,2,01/22/2013,I04,ASSAULT,
7,2,12/19/2013,II19,UNAUTHORIZED POSSESSION,
7,2,02/20/2015,I04.5,FIGHTING,
